todo-package	Agda.TypeChecking.Reduce.Monad	Worker Wrapper binds	654104	0.286
todo-package	Agda.TypeChecking.Reduce.Monad	Simplifier	46795864	22.550
todo-package	Agda.TypeChecking.Reduce.Monad	Exitification transformation	31152	0.020
todo-package	Agda.TypeChecking.Reduce.Monad	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})	14167464	6.941
todo-package	Agda.TypeChecking.Reduce.Monad	Common sub-expression	29680	0.015
todo-package	Agda.TypeChecking.Reduce.Monad	Float inwards	27968	0.010
todo-package	Agda.TypeChecking.Reduce.Monad	Simplifier	51105760	23.482
todo-package	Agda.TypeChecking.Reduce.Monad	Demand analysis	17332504	8.390
todo-package	Agda.TypeChecking.Reduce.Monad	CoreTidy	8195368	5.332
todo-package	Agda.TypeChecking.Reduce.Monad	CorePrep	2569696	0.915
todo-package	Agda.TypeChecking.Reduce.Monad	CoreToStg	10594760	4.858
todo-package	Agda.TypeChecking.Reduce.Monad	CodeGen	113882848	51.792
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Reduce/Monad.hi	WriteIface	2013832	1.249
ghc	systool	systool:as	107552	0.231
todo-package	Agda.TypeChecking.Reduce.Monad	CorePrep	2569440	1.138
todo-package	Agda.TypeChecking.Reduce.Monad	CoreToStg	10654704	4.541
todo-package	Agda.TypeChecking.Reduce.Monad	CodeGen	117846480	64.237
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Reduce/Monad.dyn_hi	WriteIface	2014824	0.993
ghc	systool	systool:as	100304	0.291
todo-package	Agda.TypeChecking.Reduce.Fast	Parser	293528	0.145
todo-package	Agda.TypeChecking.Reduce.Fast	Renamer/typechecker	3134720	1.121
todo-package	Agda.TypeChecking.Reduce.Fast	CoreTidy	24272	0.013
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Reduce/Fast.hi-boot	WriteIface	1201968	0.162
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Reduce/Fast.dyn_hi-boot	WriteIface	1204664	0.113
todo-package	Agda.TypeChecking.Reduce.Fast	Parser	45281088	15.117
todo-package	Agda.TypeChecking.Reduce.Fast	Renamer/typechecker	160042768	79.400
todo-package	Agda.TypeChecking.Reduce.Fast	Desugar	63580936	24.410
todo-package	Agda.TypeChecking.Reduce.Fast	Simplifier	243503608	143.314
todo-package	Agda.TypeChecking.Reduce.Fast	Specialise	27473304	14.844
todo-package	Agda.TypeChecking.Reduce.Fast	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})	58360968	31.733
todo-package	Agda.TypeChecking.Reduce.Fast	Simplifier	300956944	177.629
todo-package	Agda.TypeChecking.Reduce.Fast	Simplifier	269780256	155.962
todo-package	Agda.TypeChecking.Reduce.Fast	Simplifier	185309400	106.678
todo-package	Agda.TypeChecking.Reduce.Fast	Float inwards	27680	0.011
todo-package	Agda.TypeChecking.Reduce.Fast	Called arity analysis	29408	0.009
todo-package	Agda.TypeChecking.Reduce.Fast	Simplifier	229640640	122.731
todo-package	Agda.TypeChecking.Reduce.Fast	Demand analysis (including Boxity)	52492424	28.434
todo-package	Agda.TypeChecking.Reduce.Fast	Constructed Product Result analysis	11274712	6.748
todo-package	Agda.TypeChecking.Reduce.Fast	Worker Wrapper binds	3323584	1.868
todo-package	Agda.TypeChecking.Reduce.Fast	Simplifier	272483424	151.665
todo-package	Agda.TypeChecking.Reduce.Fast	Exitification transformation	30864	0.012
todo-package	Agda.TypeChecking.Reduce.Fast	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})	64055144	70.341
todo-package	Agda.TypeChecking.Reduce.Fast	Common sub-expression	29384	0.014
todo-package	Agda.TypeChecking.Reduce.Fast	Float inwards	27680	0.010
todo-package	Agda.TypeChecking.Reduce.Fast	Simplifier	289778960	163.675
todo-package	Agda.TypeChecking.Reduce.Fast	Demand analysis	58505600	33.762
todo-package	Agda.TypeChecking.Reduce.Fast	CoreTidy	41598728	26.258
todo-package	Agda.TypeChecking.Reduce.Fast	CorePrep	13843776	6.125
todo-package	Agda.TypeChecking.Reduce.Fast	CoreToStg	61981880	34.226
todo-package	Agda.TypeChecking.Reduce.Fast	CodeGen	907813016	429.679
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Reduce/Fast.hi	WriteIface	4329896	5.703
ghc	systool	systool:touch	75008	0.185
ghc	systool	systool:as	107248	0.400
todo-package	Agda.TypeChecking.ProjectionLike	CorePrep	18013432	6.760
todo-package	Agda.TypeChecking.ProjectionLike	CoreToStg	86447760	43.596
todo-package	Agda.TypeChecking.ProjectionLike	CodeGen	959777464	475.632
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/ProjectionLike.dyn_hi	WriteIface	4500640	6.043
ghc	systool	systool:touch	75040	0.233
ghc	systool	systool:as	100400	0.368
todo-package	Agda.TypeChecking.Unquote	Parser	34949848	10.742
todo-package	Agda.TypeChecking.Unquote	Renamer/typechecker	150343752	75.055
todo-package	Agda.TypeChecking.Unquote	Desugar	28028872	12.793
todo-package	Agda.TypeChecking.Unquote	Simplifier	839317280	498.719
todo-package	Agda.TypeChecking.Unquote	Specialise	421843720	184.212
